,REF_DATE,VALUE
423109,2001-01-02,5.75
423136,2001-01-03,5.75
423163,2001-01-04,5.75
423190,2001-01-05,5.75
423271,2001-01-08,5.75
423298,2001-01-09,5.75
423325,2001-01-10,5.75
423352,2001-01-11,5.75
423379,2001-01-12,5.75
423460,2001-01-15,5.75
423487,2001-01-16,5.75
423514,2001-01-17,5.75
423541,2001-01-18,5.75
423568,2001-01-19,5.75
423649,2001-01-22,5.75
423676,2001-01-23,5.5
423703,2001-01-24,5.5
423730,2001-01-25,5.5
423757,2001-01-26,5.5
423838,2001-01-29,5.5
423865,2001-01-30,5.5
423892,2001-01-31,5.5
423919,2001-02-01,5.5
423946,2001-02-02,5.5
424027,2001-02-05,5.5
424054,2001-02-06,5.5
424081,2001-02-07,5.5
424108,2001-02-08,5.5
424135,2001-02-09,5.5
424216,2001-02-12,5.5
424243,2001-02-13,5.5
424270,2001-02-14,5.5
424297,2001-02-15,5.5
424324,2001-02-16,5.5
424405,2001-02-19,5.5
424432,2001-02-20,5.5
424459,2001-02-21,5.5
424486,2001-02-22,5.5
424513,2001-02-23,5.5
424594,2001-02-26,5.5
424621,2001-02-27,5.5
424648,2001-02-28,5.5
424675,2001-03-01,5.5
424702,2001-03-02,5.5
424783,2001-03-05,5.5
424810,2001-03-06,5.0
424837,2001-03-07,5.0
424864,2001-03-08,5.0
424891,2001-03-09,5.0
424972,2001-03-12,5.0
424999,2001-03-13,5.0
425026,2001-03-14,5.0
425053,2001-03-15,5.0
425080,2001-03-16,5.0
425161,2001-03-19,5.0
425188,2001-03-20,5.0
425215,2001-03-21,5.0
425242,2001-03-22,5.0
425269,2001-03-23,5.0
425350,2001-03-26,5.0
425377,2001-03-27,5.0
425404,2001-03-28,5.0
425431,2001-03-29,5.0
425458,2001-03-30,5.0
425539,2001-04-02,5.0
425566,2001-04-03,5.0
425593,2001-04-04,5.0
425620,2001-04-05,5.0
425647,2001-04-06,5.0
425728,2001-04-09,5.0
425755,2001-04-10,5.0
425782,2001-04-11,5.0
425809,2001-04-12,5.0
425836,2001-04-13,5.0
425917,2001-04-16,5.0
425944,2001-04-17,4.75
425971,2001-04-18,4.75
425998,2001-04-19,4.75
426025,2001-04-20,4.75
426106,2001-04-23,4.75
426133,2001-04-24,4.75
426160,2001-04-25,4.75
426187,2001-04-26,4.75
426214,2001-04-27,4.75
426295,2001-04-30,4.75
426322,2001-05-01,4.75
426349,2001-05-02,4.75
426376,2001-05-03,4.75
426403,2001-05-04,4.75
426484,2001-05-07,4.75
426511,2001-05-08,4.75
426538,2001-05-09,4.75
426565,2001-05-10,4.75
426592,2001-05-11,4.75
426673,2001-05-14,4.75
426700,2001-05-15,4.75
426727,2001-05-16,4.75
426754,2001-05-17,4.75
426781,2001-05-18,4.75
426862,2001-05-21,4.75
426889,2001-05-22,4.75
426916,2001-05-23,4.75
426943,2001-05-24,4.75
426970,2001-05-25,4.75
427051,2001-05-28,4.75
427078,2001-05-29,4.5
427105,2001-05-30,4.5
427132,2001-05-31,4.5
427159,2001-06-01,4.5
427240,2001-06-04,4.5
427267,2001-06-05,4.5
427294,2001-06-06,4.5
427321,2001-06-07,4.5
427348,2001-06-08,4.5
427429,2001-06-11,4.5
427456,2001-06-12,4.5
427483,2001-06-13,4.5
427510,2001-06-14,4.5
427537,2001-06-15,4.5
427618,2001-06-18,4.5
427645,2001-06-19,4.5
427672,2001-06-20,4.5
427699,2001-06-21,4.5
427726,2001-06-22,4.5
427807,2001-06-25,4.5
427834,2001-06-26,4.5
427861,2001-06-27,4.5
427888,2001-06-28,4.5
427915,2001-06-29,4.5
427996,2001-07-02,4.5
428023,2001-07-03,4.5
428050,2001-07-04,4.5
428077,2001-07-05,4.5
428104,2001-07-06,4.5
428185,2001-07-09,4.5
428212,2001-07-10,4.5
428239,2001-07-11,4.5
428266,2001-07-12,4.5
428293,2001-07-13,4.5
428374,2001-07-16,4.5
428401,2001-07-17,4.25
428428,2001-07-18,4.25
428455,2001-07-19,4.25
428482,2001-07-20,4.25
428563,2001-07-23,4.25
428590,2001-07-24,4.25
428617,2001-07-25,4.25
428644,2001-07-26,4.25
428671,2001-07-27,4.25
428752,2001-07-30,4.25
428779,2001-07-31,4.25
428806,2001-08-01,4.25
428833,2001-08-02,4.25
428860,2001-08-03,4.25
428941,2001-08-06,4.25
428968,2001-08-07,4.25
428995,2001-08-08,4.25
429022,2001-08-09,4.25
429049,2001-08-10,4.25
429130,2001-08-13,4.25
429157,2001-08-14,4.25
429184,2001-08-15,4.25
429211,2001-08-16,4.25
429238,2001-08-17,4.25
429319,2001-08-20,4.25
429346,2001-08-21,4.25
429373,2001-08-22,4.25
429400,2001-08-23,4.25
429427,2001-08-24,4.25
429508,2001-08-27,4.25
429535,2001-08-28,4.0
429562,2001-08-29,4.0
429589,2001-08-30,4.0
429616,2001-08-31,4.0
429697,2001-09-03,4.0
429724,2001-09-04,4.0
429751,2001-09-05,4.0
429778,2001-09-06,4.0
429805,2001-09-07,4.0
429886,2001-09-10,4.0
429913,2001-09-11,4.0
429940,2001-09-12,4.0
429967,2001-09-13,4.0
429994,2001-09-14,4.0
430075,2001-09-17,3.5
430102,2001-09-18,3.5
430129,2001-09-19,3.5
430156,2001-09-20,3.5
430183,2001-09-21,3.5
430264,2001-09-24,3.5
430291,2001-09-25,3.5
430318,2001-09-26,3.5
430345,2001-09-27,3.5
430372,2001-09-28,3.5
430453,2001-10-01,3.5
430480,2001-10-02,3.5
430507,2001-10-03,3.5
430534,2001-10-04,3.5
430561,2001-10-05,3.5
430642,2001-10-08,3.5
430669,2001-10-09,3.5
430696,2001-10-10,3.5
430723,2001-10-11,3.5
430750,2001-10-12,3.5
430831,2001-10-15,3.5
430858,2001-10-16,3.5
430885,2001-10-17,3.5
430912,2001-10-18,3.5
430939,2001-10-19,3.5
431020,2001-10-22,3.5
431047,2001-10-23,2.75
431074,2001-10-24,2.75
431101,2001-10-25,2.75
431128,2001-10-26,2.75
431209,2001-10-29,2.75
431236,2001-10-30,2.75
431263,2001-10-31,2.75
431290,2001-11-01,2.75
431317,2001-11-02,2.75
431398,2001-11-05,2.75
431425,2001-11-06,2.75
431452,2001-11-07,2.75
431479,2001-11-08,2.75
431506,2001-11-09,2.75
431587,2001-11-12,2.75
431614,2001-11-13,2.75
431641,2001-11-14,2.75
431668,2001-11-15,2.75
431695,2001-11-16,2.75
431776,2001-11-19,2.75
431803,2001-11-20,2.75
431830,2001-11-21,2.75
431857,2001-11-22,2.75
431884,2001-11-23,2.75
431965,2001-11-26,2.75
431992,2001-11-27,2.25
432019,2001-11-28,2.25
432046,2001-11-29,2.25
432073,2001-11-30,2.25
432154,2001-12-03,2.25
432181,2001-12-04,2.25
432208,2001-12-05,2.25
432235,2001-12-06,2.25
432262,2001-12-07,2.25
432343,2001-12-10,2.25
432370,2001-12-11,2.25
432397,2001-12-12,2.25
432424,2001-12-13,2.25
432451,2001-12-14,2.25
432532,2001-12-17,2.25
432559,2001-12-18,2.25
432586,2001-12-19,2.25
432613,2001-12-20,2.25
432640,2001-12-21,2.25
432721,2001-12-24,2.25
432748,2001-12-25,2.25
432775,2001-12-26,2.25
432802,2001-12-27,2.25
432829,2001-12-28,2.25
432910,2001-12-31,2.25
432937,2002-01-01,2.25
432964,2002-01-02,2.25
432991,2002-01-03,2.25
